Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
07.08.10,Злаки,Злаки,1,Пыление закончилось
07.08.10,Сорняки,Маревые,7,Пыление продолжается
07.08.10,Сорняки,Подорожник,1,Пыление продолжается
07.08.10,Сорняки,Крапива,4,Пыление продолжается
07.08.10,Сорняки,Полынь,19,Пыление продолжается
07.08.10,Грибы,Кладоспориум,18,Спорообразование продолжается
07.08.10,Грибы,Альтернария,9,Спорообразование продолжается
05.08.10,Сорняки,Маревые,3,Пыление продолжается
05.08.10,Сорняки,Крапива,6,Пыление продолжается
05.08.10,Сорняки,Полынь,21,Пыление продолжается
05.08.10,Грибы,Кладоспориум,37,Продолжается спорообразование
05.08.10,Грибы,Альтернария,6,Продолжается спорообразование
03.08.10,Сорняки,Маревые,5,Пыление продолжается
03.08.10,Сорняки,Крапива,3,Пыление продолжается
03.08.10,Сорняки,Полынь,34,Пыление продолжается
03.08.10,Грибы,Кладоспориум,27,Продолжается спорообразование
03.08.10,Грибы,Альтернария,8,Продолжается спорообразование
